pid,x,y,north,east,acres
15087,34,135,-512000,-118784,1068.2633
15199,34,136,-520192,-118784,1444.7747
15311,34,137,-528384,-118784,3887.5487
15423,34,138,-536576,-118784,8258.9501
15535,34,139,-544768,-118784,1634.4314
15647,34,140,-552960,-118784,5282.4908
15759,34,141,-561152,-118784,8155.9310
15871,34,142,-569344,-118784,6938.8420
15983,34,143,-577536,-118784,2363.1992
16095,34,144,-585728,-118784,588.1344
16319,34,146,-602112,-118784,87.1655
16431,34,147,-610304,-118784,558.1924
16543,34,148,-618496,-118784,2297.0913
16655,34,149,-626688,-118784,8707.9890
16767,34,150,-634880,-118784,6544.8633
16879,34,151,-643072,-118784,1413.0921
16991,34,152,-651264,-118784,829.2631
17103,34,153,-659456,-118784,2645.9733
17215,34,154,-667648,-118784,1327.7583
17327,34,155,-675840,-118784,4457.9830
17439,34,156,-684032,-118784,1489.2479
1198,35,11,503808,-110592,422.9627
1310,35,12,495616,-110592,22.8398
1422,35,13,487424,-110592,66.2380
1534,35,14,479232,-110592,802.7520
5006,35,45,225280,-110592,2845.0143
5118,35,46,217088,-110592,1125.6985
5230,35,47,208896,-110592,1017.1826
5342,35,48,200704,-110592,1209.0056
5454,35,49,192512,-110592,360.6236
5566,35,50,184320,-110592,358.8416
5678,35,51,176128,-110592,773.6064
5790,35,52,167936,-110592,1335.7941
6238,35,56,135168,-110592,101.9079
6350,35,57,126976,-110592,1419.8803
6462,35,58,118784,-110592,37.3016
7134,35,64,69632,-110592,159.1132
7246,35,65,61440,-110592,4307.6567
7358,35,66,53248,-110592,2060.3882
7470,35,67,45056,-110592,1090.3587
7582,35,68,36864,-110592,2445.0350
7694,35,69,28672,-110592,340.2747
7806,35,70,20480,-110592,4575.9298
7918,35,71,12288,-110592,1917.5813
8030,35,72,4096,-110592,414.9779
9822,35,88,-126976,-110592,56.9693
10270,35,92,-159744,-110592,687.4566
10382,35,93,-167936,-110592,1567.2727
10494,35,94,-176128,-110592,1633.2033
10606,35,95,-184320,-110592,235.4630
10718,35,96,-192512,-110592,310.9086
10830,35,97,-200704,-110592,2492.1738
10942,35,98,-208896,-110592,310.0430
11054,35,99,-217088,-110592,2728.5022
11166,35,100,-225280,-110592,6367.8697
11278,35,101,-233472,-110592,6617.2644
11390,35,102,-241664,-110592,4397.3955
12286,35,110,-307200,-110592,332.0890
12510,35,112,-323584,-110592,4206.3272
12622,35,113,-331776,-110592,3345.1986
12734,35,114,-339968,-110592,346.7517
13742,35,123,-413696,-110592,31.7442
13966,35,125,-430080,-110592,746.3590
14078,35,126,-438272,-110592,8.7961
14750,35,132,-487424,-110592,4.0983
14974,35,134,-503808,-110592,0.9596
15086,35,135,-512000,-110592,107.1655
15198,35,136,-520192,-110592,250.6608
15310,35,137,-528384,-110592,134.2032
15422,35,138,-536576,-110592,870.5738
15534,35,139,-544768,-110592,1384.8867
15646,35,140,-552960,-110592,2133.4949
15758,35,141,-561152,-110592,5698.8415
15870,35,142,-569344,-110592,1559.4116
15982,35,143,-577536,-110592,26.8258
16094,35,144,-585728,-110592,12.9581
16318,35,146,-602112,-110592,500.6654
16430,35,147,-610304,-110592,9698.1043
16542,35,148,-618496,-110592,3688.5226
16654,35,149,-626688,-110592,7791.4932
16766,35,150,-634880,-110592,4852.6286
16878,35,151,-643072,-110592,821.4045
16990,35,152,-651264,-110592,265.4926
17102,35,153,-659456,-110592,719.8990
17214,35,154,-667648,-110592,192.4490
17326,35,155,-675840,-110592,1095.8329
17438,35,156,-684032,-110592,611.4091
1197,36,11,503808,-102400,226.1526
1533,36,14,479232,-102400,90.3971
5229,36,47,208896,-102400,1088.5928
5341,36,48,200704,-102400,916.2758
5453,36,49,192512,-102400,108.4166
5565,36,50,184320,-102400,1149.5757
5677,36,51,176128,-102400,2637.1694
5789,36,52,167936,-102400,5391.2012
5901,36,53,159744,-102400,2699.0283
6013,36,54,151552,-102400,5574.8271
6125,36,55,143360,-102400,900.3872
6237,36,56,135168,-102400,8822.6782
6349,36,57,126976,-102400,11005.8762
6461,36,58,118784,-102400,1421.0875
7021,36,63,77824,-102400,35.6541
7133,36,64,69632,-102400,120.8928
7245,36,65,61440,-102400,1107.6406
7357,36,66,53248,-102400,1637.0309
7469,36,67,45056,-102400,996.9126
7581,36,68,36864,-102400,2784.0020
7693,36,69,28672,-102400,927.7123
7805,36,70,20480,-102400,4394.8507
7917,36,71,12288,-102400,1151.1413
8029,36,72,4096,-102400,1927.4540
8141,36,73,-4096,-102400,329.0472
9485,36,85,-102400,-102400,411.6004
9933,36,89,-135168,-102400,155.3806
10269,36,92,-159744,-102400,954.1288
10381,36,93,-167936,-102400,3638.3809
10493,36,94,-176128,-102400,1004.9576
10829,36,97,-200704,-102400,455.1339
10941,36,98,-208896,-102400,5210.6871
11053,36,99,-217088,-102400,2088.2083
11165,36,100,-225280,-102400,1005.4872
12173,36,109,-299008,-102400,43.3445
12285,36,110,-307200,-102400,1518.5281
12397,36,111,-315392,-102400,328.5921
12509,36,112,-323584,-102400,1190.3847
12621,36,113,-331776,-102400,948.1091
12733,36,114,-339968,-102400,63.9050
12845,36,115,-348160,-102400,32.5249
13629,36,122,-405504,-102400,14.8617
13741,36,123,-413696,-102400,234.0969
14749,36,132,-487424,-102400,37.7902
14861,36,133,-495616,-102400,37.3198
14973,36,134,-503808,-102400,107.5905
15085,36,135,-512000,-102400,93.3317
15309,36,137,-528384,-102400,21.1002
15421,36,138,-536576,-102400,397.8113
15533,36,139,-544768,-102400,775.6351
15645,36,140,-552960,-102400,431.0419
15757,36,141,-561152,-102400,1035.5005
15869,36,142,-569344,-102400,867.6478
15981,36,143,-577536,-102400,305.5011
16093,36,144,-585728,-102400,282.2640
16205,36,145,-593920,-102400,1735.2097
16317,36,146,-602112,-102400,5913.6160
16429,36,147,-610304,-102400,12956.6027
16541,36,148,-618496,-102400,10029.0613
16653,36,149,-626688,-102400,10150.0891
16765,36,150,-634880,-102400,6380.2070
16877,36,151,-643072,-102400,990.6582
16989,36,152,-651264,-102400,1359.1458
17101,36,153,-659456,-102400,754.4875
17213,36,154,-667648,-102400,998.3881
17325,36,155,-675840,-102400,3326.8414
17437,36,156,-684032,-102400,1688.8573
3100,37,28,364544,-94208,72.0364
3212,37,29,356352,-94208,2.2767
4220,37,38,282624,-94208,61.9999
4332,37,39,274432,-94208,5.4609
5228,37,47,208896,-94208,693.0905
5340,37,48,200704,-94208,1644.0773
5452,37,49,192512,-94208,2871.0171
5564,37,50,184320,-94208,21.8514
5676,37,51,176128,-94208,262.6218
5788,37,52,167936,-94208,2009.8116
5900,37,53,159744,-94208,5356.9377
6012,37,54,151552,-94208,9503.3717
6124,37,55,143360,-94208,3209.8655
6236,37,56,135168,-94208,8810.4299
6348,37,57,126976,-94208,10218.5269
6460,37,58,118784,-94208,1175.9751
6908,37,62,86016,-94208,2995.4069
7020,37,63,77824,-94208,4247.4933
7132,37,64,69632,-94208,3571.3349
7244,37,65,61440,-94208,8677.0679
7356,37,66,53248,-94208,1397.0270
7468,37,67,45056,-94208,4107.8564
7580,37,68,36864,-94208,4032.8121
7692,37,69,28672,-94208,1469.4064
7804,37,70,20480,-94208,142.1037
7916,37,71,12288,-94208,1215.3694
8028,37,72,4096,-94208,2687.1604
8140,37,73,-4096,-94208,521.0317
8924,37,80,-61440,-94208,79.1763
9036,37,81,-69632,-94208,255.2117
9148,37,82,-77824,-94208,397.0626
9260,37,83,-86016,-94208,947.2429
9372,37,84,-94208,-94208,102.0038
9484,37,85,-102400,-94208,2047.4261
9820,37,88,-126976,-94208,150.2685
9932,37,89,-135168,-94208,269.6199
10044,37,90,-143360,-94208,229.3359
10156,37,91,-151552,-94208,352.5019
10380,37,93,-167936,-94208,2059.3948
10492,37,94,-176128,-94208,474.5149
10828,37,97,-200704,-94208,642.2937
10940,37,98,-208896,-94208,425.0188
11052,37,99,-217088,-94208,540.0205
12172,37,109,-299008,-94208,2642.3042
12284,37,110,-307200,-94208,7460.9293
12396,37,111,-315392,-94208,2795.5500
12508,37,112,-323584,-94208,1632.6208
12620,37,113,-331776,-94208,620.8564
12732,37,114,-339968,-94208,60.1569
12844,37,115,-348160,-94208,126.7776
13628,37,122,-405504,-94208,0.6757
13740,37,123,-413696,-94208,27.4374
15084,37,135,-512000,-94208,25.2196
15308,37,137,-528384,-94208,94.7842
15420,37,138,-536576,-94208,141.1636
15532,37,139,-544768,-94208,76.9135
15644,37,140,-552960,-94208,296.7960
15756,37,141,-561152,-94208,158.4652
15868,37,142,-569344,-94208,177.1867
15980,37,143,-577536,-94208,10.0932
16092,37,144,-585728,-94208,54.5436
16204,37,145,-593920,-94208,3695.1922
16316,37,146,-602112,-94208,11602.0392
16428,37,147,-610304,-94208,10878.7582
16540,37,148,-618496,-94208,16297.1099
16652,37,149,-626688,-94208,13402.8637
16764,37,150,-634880,-94208,6891.0933
16876,37,151,-643072,-94208,1968.4148
16988,37,152,-651264,-94208,5500.2630
17100,37,153,-659456,-94208,2618.9004
17212,37,154,-667648,-94208,1249.7056
17324,37,155,-675840,-94208,2425.6375
17436,37,156,-684032,-94208,1875.4654
3099,38,28,364544,-86016,450.3072
3211,38,29,356352,-86016,546.1020
4219,38,38,282624,-86016,220.4617
5003,38,45,225280,-86016,104.7424
5115,38,46,217088,-86016,526.3646
5227,38,47,208896,-86016,1905.3025
5339,38,48,200704,-86016,3201.5807
5451,38,49,192512,-86016,2739.9506
5563,38,50,184320,-86016,354.2895
5675,38,51,176128,-86016,1419.4669
5787,38,52,167936,-86016,3662.7618
5899,38,53,159744,-86016,6414.6561
6011,38,54,151552,-86016,9100.1545
6123,38,55,143360,-86016,5311.1572
6235,38,56,135168,-86016,7956.4428
6347,38,57,126976,-86016,4407.2211
6459,38,58,118784,-86016,751.5880
6795,38,61,94208,-86016,62.4303
6907,38,62,86016,-86016,4113.2263
7019,38,63,77824,-86016,5400.3672
7131,38,64,69632,-86016,1266.4164
7243,38,65,61440,-86016,536.5955
7467,38,67,45056,-86016,1649.5278
7579,38,68,36864,-86016,5749.8426
7691,38,69,28672,-86016,2726.0830
7803,38,70,20480,-86016,2816.1530
7915,38,71,12288,-86016,1208.7762
8027,38,72,4096,-86016,1491.1582
8139,38,73,-4096,-86016,169.2890
9035,38,81,-69632,-86016,0.2571
9147,38,82,-77824,-86016,370.1741
9259,38,83,-86016,-86016,81.5463
10379,38,93,-167936,-86016,2839.2294
10491,38,94,-176128,-86016,3110.0882
10827,38,97,-200704,-86016,14.3108
11051,38,99,-217088,-86016,400.1479
11163,38,100,-225280,-86016,106.8775
12171,38,109,-299008,-86016,114.3443
12283,38,110,-307200,-86016,2636.6945
12395,38,111,-315392,-86016,1339.6818
12507,38,112,-323584,-86016,137.9323
12843,38,115,-348160,-86016,11.7444
13627,38,122,-405504,-86016,20.5863
13739,38,123,-413696,-86016,1.0189
13963,38,125,-430080,-86016,5.2427
14187,38,127,-446464,-86016,95.2426
14299,38,128,-454656,-86016,0.0204
15419,38,138,-536576,-86016,38.1554
15643,38,140,-552960,-86016,7.0317
15755,38,141,-561152,-86016,1.7740
16091,38,144,-585728,-86016,30.7412
16203,38,145,-593920,-86016,66.6140
16315,38,146,-602112,-86016,12.3229
16427,38,147,-610304,-86016,7915.0330
16539,38,148,-618496,-86016,6588.9799
16651,38,149,-626688,-86016,3569.1217
16763,38,150,-634880,-86016,8278.1552
16875,38,151,-643072,-86016,3271.7919
16987,38,152,-651264,-86016,4889.6740
17099,38,153,-659456,-86016,4341.5969
17211,38,154,-667648,-86016,4929.2226
17323,38,155,-675840,-86016,3382.9923
17435,38,156,-684032,-86016,1397.7224
3098,39,28,364544,-77824,28.8061
3210,39,29,356352,-77824,872.6260
3322,39,30,348160,-77824,188.7177
4106,39,37,290816,-77824,20.3547
4218,39,38,282624,-77824,22.0032
5002,39,45,225280,-77824,331.0892
5114,39,46,217088,-77824,1785.7640
5226,39,47,208896,-77824,5905.2288
5338,39,48,200704,-77824,10777.7870
5450,39,49,192512,-77824,10996.8941
5562,39,50,184320,-77824,767.4890
5674,39,51,176128,-77824,4791.6222
5786,39,52,167936,-77824,7473.4438
5898,39,53,159744,-77824,6419.9784
6010,39,54,151552,-77824,2765.5098
6122,39,55,143360,-77824,1205.8439
6234,39,56,135168,-77824,4284.6743
6346,39,57,126976,-77824,4019.4851
6458,39,58,118784,-77824,430.3211
6570,39,59,110592,-77824,2412.0767
6682,39,60,102400,-77824,947.6191
6794,39,61,94208,-77824,1102.3756
6906,39,62,86016,-77824,4310.2000
7018,39,63,77824,-77824,422.1645
7130,39,64,69632,-77824,3225.8213
7242,39,65,61440,-77824,3158.5988
7354,39,66,53248,-77824,4141.1072
7466,39,67,45056,-77824,2625.9288
7578,39,68,36864,-77824,7993.9629
7690,39,69,28672,-77824,8226.3321
7802,39,70,20480,-77824,490.6450
7914,39,71,12288,-77824,2353.0608
8026,39,72,4096,-77824,443.3250
8138,39,73,-4096,-77824,69.3849
8250,39,74,-12288,-77824,1146.2426
8362,39,75,-20480,-77824,129.9536
9146,39,82,-77824,-77824,271.9193
9258,39,83,-86016,-77824,465.0602
9370,39,84,-94208,-77824,332.9848
9482,39,85,-102400,-77824,438.2351
10378,39,93,-167936,-77824,59.6669
10490,39,94,-176128,-77824,874.9587
11050,39,99,-217088,-77824,26.7207
11834,39,106,-274432,-77824,303.2252
11946,39,107,-282624,-77824,1596.9939
12058,39,108,-290816,-77824,1435.5846
12282,39,110,-307200,-77824,5880.1954
12394,39,111,-315392,-77824,2156.3709
12506,39,112,-323584,-77824,752.3337
13850,39,124,-421888,-77824,0.2218
13962,39,125,-430080,-77824,4239.1315
14074,39,126,-438272,-77824,746.2843
14186,39,127,-446464,-77824,541.8939
14298,39,128,-454656,-77824,512.0981
15306,39,137,-528384,-77824,5.0866
15418,39,138,-536576,-77824,9.4719
15642,39,140,-552960,-77824,18.4850
15866,39,142,-569344,-77824,46.6986
15978,39,143,-577536,-77824,20.4562
16090,39,144,-585728,-77824,80.5717
16202,39,145,-593920,-77824,15.6983
16426,39,147,-610304,-77824,4312.7470
16538,39,148,-618496,-77824,5006.6821
16650,39,149,-626688,-77824,3667.2003
16762,39,150,-634880,-77824,3164.3496
16874,39,151,-643072,-77824,3055.4146
16986,39,152,-651264,-77824,2854.0806
17098,39,153,-659456,-77824,10462.5720
17210,39,154,-667648,-77824,13947.3619
17322,39,155,-675840,-77824,12204.1009
17434,39,156,-684032,-77824,935.5624
3097,40,28,364544,-69632,327.9978
3209,40,29,356352,-69632,2496.2527
3321,40,30,348160,-69632,314.1776
3657,40,33,323584,-69632,69.7891
3769,40,34,315392,-69632,516.0603
3881,40,35,307200,-69632,39.2729
3993,40,36,299008,-69632,1292.0918
4105,40,37,290816,-69632,1167.7351
4217,40,38,282624,-69632,1263.4686
5001,40,45,225280,-69632,832.9883
5113,40,46,217088,-69632,1192.6500
5225,40,47,208896,-69632,9652.7507
5337,40,48,200704,-69632,12715.2480
5449,40,49,192512,-69632,13338.8459
5561,40,50,184320,-69632,864.0048
5673,40,51,176128,-69632,4270.7462
5785,40,52,167936,-69632,3746.5442
5897,40,53,159744,-69632,2058.5059
6009,40,54,151552,-69632,985.1226
6121,40,55,143360,-69632,3883.3068
6233,40,56,135168,-69632,3978.3596
6345,40,57,126976,-69632,7348.7106
6457,40,58,118784,-69632,4008.5356
6569,40,59,110592,-69632,2527.6948
6681,40,60,102400,-69632,3737.8177
6793,40,61,94208,-69632,3286.5280
6905,40,62,86016,-69632,4066.2152
7017,40,63,77824,-69632,754.8811
7129,40,64,69632,-69632,3966.9667
7241,40,65,61440,-69632,2581.3847
7353,40,66,53248,-69632,3005.4880
7465,40,67,45056,-69632,4733.8093
7577,40,68,36864,-69632,7289.7073
7689,40,69,28672,-69632,5715.6047
7801,40,70,20480,-69632,2081.7535
7913,40,71,12288,-69632,1031.5673
8025,40,72,4096,-69632,620.2984
8137,40,73,-4096,-69632,339.8661
8249,40,74,-12288,-69632,1277.7921
8361,40,75,-20480,-69632,684.2404
8809,40,79,-53248,-69632,906.7259
8921,40,80,-61440,-69632,1696.8992
9033,40,81,-69632,-69632,1467.4992
9257,40,83,-86016,-69632,270.6569
9369,40,84,-94208,-69632,139.1843
9481,40,85,-102400,-69632,883.1502
9705,40,87,-118784,-69632,83.3362
9817,40,88,-126976,-69632,35.6845
9929,40,89,-135168,-69632,7.6915
11833,40,106,-274432,-69632,716.1890
11945,40,107,-282624,-69632,6536.3805
12057,40,108,-290816,-69632,850.4992
12281,40,110,-307200,-69632,131.9159
12393,40,111,-315392,-69632,159.3639
12505,40,112,-323584,-69632,66.4560
12729,40,114,-339968,-69632,39.8861
12841,40,115,-348160,-69632,445.1412
12953,40,116,-356352,-69632,251.3401
13065,40,117,-364544,-69632,4.8606
13177,40,118,-372736,-69632,10.8626
13289,40,119,-380928,-69632,31.5521
13625,40,122,-405504,-69632,11.8649
13961,40,125,-430080,-69632,989.2381
14073,40,126,-438272,-69632,552.3756
14297,40,128,-454656,-69632,115.3418
16089,40,144,-585728,-69632,71.2926
16201,40,145,-593920,-69632,27.7475
16313,40,146,-602112,-69632,948.9163
16425,40,147,-610304,-69632,4995.0840
16537,40,148,-618496,-69632,1199.5440
16649,40,149,-626688,-69632,2457.7229
16761,40,150,-634880,-69632,2902.3045
16873,40,151,-643072,-69632,4366.1121
16985,40,152,-651264,-69632,2061.2900
17097,40,153,-659456,-69632,3857.2385
17209,40,154,-667648,-69632,6870.6259
17321,40,155,-675840,-69632,11190.7935
17433,40,156,-684032,-69632,5976.0810
3096,41,28,364544,-61440,252.6191
3208,41,29,356352,-61440,3473.9357
3320,41,30,348160,-61440,2913.6440
3432,41,31,339968,-61440,24.0729
3544,41,32,331776,-61440,80.7709
3656,41,33,323584,-61440,1660.6398
3768,41,34,315392,-61440,629.3127
3880,41,35,307200,-61440,464.2879
3992,41,36,299008,-61440,5551.6999
4104,41,37,290816,-61440,2489.2248
4216,41,38,282624,-61440,4563.5997
5000,41,45,225280,-61440,412.7929
5112,41,46,217088,-61440,1640.3644
5224,41,47,208896,-61440,6488.2363
5336,41,48,200704,-61440,10568.2641
5448,41,49,192512,-61440,5307.7990
5560,41,50,184320,-61440,2383.4369
5672,41,51,176128,-61440,4082.9360
5784,41,52,167936,-61440,3346.5184
5896,41,53,159744,-61440,5003.9136
6008,41,54,151552,-61440,4600.2299
6120,41,55,143360,-61440,7323.4619
6232,41,56,135168,-61440,7824.1115
6344,41,57,126976,-61440,7626.4528
6456,41,58,118784,-61440,3577.0972
6568,41,59,110592,-61440,1003.5621
6680,41,60,102400,-61440,3487.2365
6792,41,61,94208,-61440,8747.6404
6904,41,62,86016,-61440,2694.5242
7016,41,63,77824,-61440,444.6963
7128,41,64,69632,-61440,21.6196
7464,41,67,45056,-61440,272.7251
7576,41,68,36864,-61440,4959.4688
7688,41,69,28672,-61440,1557.6878
7800,41,70,20480,-61440,796.2020
7912,41,71,12288,-61440,1778.5298
8024,41,72,4096,-61440,2042.5613
8136,41,73,-4096,-61440,69.2412
8248,41,74,-12288,-61440,2205.5742
8360,41,75,-20480,-61440,3998.5697
8920,41,80,-61440,-61440,286.5212
9032,41,81,-69632,-61440,1517.4426
9144,41,82,-77824,-61440,153.3254
9592,41,86,-110592,-61440,269.0348
9704,41,87,-118784,-61440,865.2873
9816,41,88,-126976,-61440,25.0853
9928,41,89,-135168,-61440,76.8779
10040,41,90,-143360,-61440,326.4372
11832,41,106,-274432,-61440,449.2154
11944,41,107,-282624,-61440,10394.8429
12056,41,108,-290816,-61440,2914.7299
12168,41,109,-299008,-61440,43.8930
12504,41,112,-323584,-61440,435.2502
12616,41,113,-331776,-61440,0.9137
12728,41,114,-339968,-61440,739.5995
12840,41,115,-348160,-61440,2915.7706
12952,41,116,-356352,-61440,443.7675
13064,41,117,-364544,-61440,74.9770
13176,41,118,-372736,-61440,1140.3579
13288,41,119,-380928,-61440,56.5146
13512,41,121,-397312,-61440,28.3337
14296,41,128,-454656,-61440,32.8390
14408,41,129,-462848,-61440,188.7539
15192,41,136,-520192,-61440,13.7357
15976,41,143,-577536,-61440,91.8396
16088,41,144,-585728,-61440,75.1200
16424,41,147,-610304,-61440,484.4484
16536,41,148,-618496,-61440,375.8296
16648,41,149,-626688,-61440,472.3372
16760,41,150,-634880,-61440,304.7287
16872,41,151,-643072,-61440,1566.6931
16984,41,152,-651264,-61440,1266.3351
17096,41,153,-659456,-61440,6044.3166
17208,41,154,-667648,-61440,3512.2818
17320,41,155,-675840,-61440,5255.9690
17432,41,156,-684032,-61440,2545.0179
2647,42,24,397312,-53248,123.6111
3207,42,29,356352,-53248,2241.5579
3319,42,30,348160,-53248,3339.6784
3431,42,31,339968,-53248,6494.0431
3543,42,32,331776,-53248,2295.0864
3655,42,33,323584,-53248,1811.3549
3767,42,34,315392,-53248,2104.9373
3879,42,35,307200,-53248,2262.1561
3991,42,36,299008,-53248,3258.6839
4103,42,37,290816,-53248,2994.6542
4215,42,38,282624,-53248,2664.6636
4999,42,45,225280,-53248,406.5616
5111,42,46,217088,-53248,2665.0871
5223,42,47,208896,-53248,3178.6508
5335,42,48,200704,-53248,12227.2953
5447,42,49,192512,-53248,1699.8497
5559,42,50,184320,-53248,3827.6137
5671,42,51,176128,-53248,3830.9566
5783,42,52,167936,-53248,4357.0249
5895,42,53,159744,-53248,3084.9011
6007,42,54,151552,-53248,5176.1137
6119,42,55,143360,-53248,6926.6758
6231,42,56,135168,-53248,5868.4527
